64, 16, 60, 2, 8, 7847
64, 16, 60, 4, 1, 27814
64, 16, 60, 4, 2, 14374
64, 16, 60, 4, 4, 7686
64, 16, 60, 8, 1, 15333
64, 16, 60, 8, 2, 8069
64, 16, 60, 16, 1, 8702
64, 16, 70, 1, 1, 77995
64, 16, 70, 2, 1, 40230
64, 16, 70, 2, 2, 20646
64, 16, 70, 2, 4, 10886
64, 16, 70, 2, 8, 6038
64, 16, 70, 4, 1, 21444
64, 16, 70, 4, 2, 11140
64, 16, 70, 4, 4, 6020
64, 16, 70, 8, 1, 12213
64, 16, 70, 8, 2, 6485
64, 16, 70, 16, 1, 7857
64, 16, 80, 1, 1, 53685
64, 16, 80, 2, 1, 27945
64, 16, 80, 2, 2, 14409
64, 16, 80, 2, 4, 7673
64, 16, 80, 2, 8, 4337
64, 16, 80, 4, 1, 15334
64, 16, 80, 4, 2, 8038
64, 16, 80, 4, 4, 4422
64, 16, 80, 8, 1, 9028
64, 16, 80, 8, 2, 4868
64, 16, 80, 16, 1, 5322
64, 16, 90, 1, 1, 24695
64, 16, 90, 2, 1, 13580
64, 16, 90, 2, 2, 7116
64, 16, 90, 2, 4, 3976
64, 16, 90, 2, 8, 2376
64, 16, 90, 4, 1, 8119
64, 16, 90, 4, 2, 4375
64, 16, 90, 4, 4, 2775
64, 16, 90, 8, 1, 5063
64, 16, 90, 8, 2, 2855
64, 16, 90, 16, 1, 4672
128, 32, 0, 1, 1, 2093407
128, 32, 0, 2, 1, 1050442
128, 32, 0, 2, 2, 529738
128, 32, 0, 2, 4, 269450
128, 32, 0, 2, 8, 139370
128, 32, 0, 2, 16, 74394
128, 32, 0, 4, 1, 528636
128, 32, 0, 4, 2, 266876
128, 32, 0, 4, 4, 136060
128, 32, 0, 4, 8, 70716
128, 32, 0, 8, 1, 265088
128, 32, 0, 8, 2, 134144
128, 32, 0, 8, 4, 68736
128, 32, 0, 16, 1, 133120
128, 32, 0, 16, 2, 67712
128, 32, 0, 32, 1, 67200
128, 32, 10, 1, 1, 1876042
128, 32, 10, 2, 1, 942469
128, 32, 10, 2, 2, 475333
128, 32, 10, 2, 4, 241829
128, 32, 10, 2, 8, 125141
128, 32, 10, 2, 16, 66861
128, 32, 10, 4, 1, 475488
128, 32, 10, 4, 2, 240096
128, 32, 10, 4, 4, 122464
128, 32, 10, 4, 8, 63712
128, 32, 10, 8, 1, 242384
128, 32, 10, 8, 2, 122704
128, 32, 10, 8, 4, 62928
128, 32, 10, 16, 1, 126928
128, 32, 10, 16, 2, 64592
128, 32, 10, 32, 1, 67200
128, 32, 20, 1, 1, 1674544
128, 32, 20, 2, 1, 841333
128, 32, 20, 2, 2, 424373
128, 32, 20, 2, 4, 215957
128, 32, 20, 2, 8, 111813
128, 32, 20, 2, 16, 59805
128, 32, 20, 4, 1, 424920
128, 32, 20, 4, 2, 214616
128, 32, 20, 4, 4, 109528
128, 32, 20, 4, 8, 57048
128, 32, 20, 8, 1, 216584
128, 32, 20, 8, 2, 109704
128, 32, 20, 8, 4, 56328
128, 32, 20, 16, 1, 113254
128, 32, 20, 16, 2, 57702
128, 32, 20, 32, 1, 63846
128, 32, 30, 1, 1, 1467628
128, 32, 30, 2, 1, 738520
128, 32, 30, 2, 2, 372568
128, 32, 30, 2, 4, 189656
128, 32, 30, 2, 8, 98264
128, 32, 30, 2, 16, 52632
128, 32, 30, 4, 1, 373836
128, 32, 30, 4, 2, 188876
128, 32, 30, 4, 4, 96460
128, 32, 30, 4, 8, 50316
128, 32, 30, 8, 1, 191945
128, 32, 30, 8, 2, 97289
128, 32, 30, 8, 4, 50025
128, 32, 30, 16, 1, 100096
128, 32, 30, 16, 2, 51072
128, 32, 30, 32, 1, 51333
128, 32, 40, 1, 1, 1255423
128, 32, 40, 2, 1, 632353
128, 32, 40, 2, 2, 319073
128, 32, 40, 2, 4, 162497
128, 32, 40, 2, 8, 84273
128, 32, 40, 2, 16, 45225
128, 32, 40, 4, 1, 321075
128, 32, 40, 4, 2, 162291
128, 32, 40, 4, 4, 82963
128, 32, 40, 4, 8, 43363
128, 32, 40, 8, 1, 164726
128, 32, 40, 8, 2, 83574
128, 32, 40, 8, 4, 43062
128, 32, 40, 16, 1, 86422
128, 32, 40, 16, 2, 44182
128, 32, 40, 32, 1, 50172
128, 32, 50, 1, 1, 1035091
128, 32, 50, 2, 1, 521800
128, 32, 50, 2, 2, 263368
128, 32, 50, 2, 4, 134216
128, 32, 50, 2, 8, 69704
128, 32, 50, 2, 16, 37512
128, 32, 50, 4, 1, 265476
128, 32, 50, 4, 2, 134276
128, 32, 50, 4, 4, 68740
128, 32, 50, 4, 8, 36036
128, 32, 50, 8, 1, 138152
128, 32, 50, 8, 2, 70184
128, 32, 50, 8, 4, 36264
128, 32, 50, 16, 1, 73393
128, 32, 50, 16, 2, 37617
128, 32, 50, 32, 1, 40497
128, 32, 60, 1, 1, 822499
128, 32, 60, 2, 1, 415246
128, 32, 60, 2, 2, 209678
128, 32, 60, 2, 4, 106958
128, 32, 60, 2, 8, 55662
128, 32, 60, 2, 16, 30078
128, 32, 60, 4, 1, 212973
128, 32, 60, 4, 2, 107821
128, 32, 60, 4, 4, 55309
128, 32, 60, 4, 8, 29117
128, 32, 60, 8, 1, 111062
128, 32, 60, 8, 2, 56534
128, 32, 60, 8, 4, 29334
128, 32, 60, 16, 1, 60106
128, 32, 60, 16, 2, 30922
128, 32, 60, 32, 1, 34176
128, 32, 70, 1, 1, 615454
128, 32, 70, 2, 1, 311530
128, 32, 70, 2, 2, 157418
128, 32, 70, 2, 4, 80426
128, 32, 70, 2, 8, 41994
128, 32, 70, 2, 16, 22842
128, 32, 70, 4, 1, 160341
128, 32, 70, 4, 2, 81301
128, 32, 70, 4, 4, 41845
128, 32, 70, 4, 8, 22181
128, 32, 70, 8, 1, 84746
128, 32, 70, 8, 2, 43274
128, 32, 70, 8, 4, 22602
128, 32, 70, 16, 1, 47980
128, 32, 70, 16, 2, 24812
128, 32, 70, 32, 1, 31338
128, 32, 80, 1, 1, 408409
128, 32, 80, 2, 1, 209362
128, 32, 80, 2, 2, 105938
128, 32, 80, 2, 4, 54290
128, 32, 80, 2, 8, 28530
128, 32, 80, 2, 16, 15714
128, 32, 80, 4, 1, 108483
128, 32, 80, 4, 2, 55171
128, 32, 80, 4, 4, 28579
128, 32, 80, 4, 8, 15347
128, 32, 80, 8, 1, 58817
128, 32, 80, 8, 2, 30209
128, 32, 80, 8, 4, 15969
128, 32, 80, 16, 1, 34306
128, 32, 80, 16, 2, 17922
128, 32, 80, 32, 1, 18051
128, 32, 90, 1, 1, 194269
128, 32, 90, 2, 1, 101776
128, 32, 90, 2, 2, 51728
128, 32, 90, 2, 4, 26799
128, 32, 90, 2, 8, 14367
128, 32, 90, 2, 16, 8215
128, 32, 90, 4, 1, 55980
128, 32, 90, 4, 2, 28716
128, 32, 90, 4, 4, 15179
128, 32, 90, 4, 8, 8443
128, 32, 90, 8, 1, 32759
128, 32, 90, 8, 2, 17079
128, 32, 90, 8, 4, 9799
128, 32, 90, 16, 1, 18439
128, 32, 90, 16, 2, 9927
128, 32, 90, 32, 1, 17664
128, 64, 0, 1, 1, 2093407
128, 64, 0, 2, 1, 1050442
128, 64, 0, 2, 2, 529738
128, 64, 0, 2, 4, 269450
128, 64, 0, 2, 8, 139370
128, 64, 0, 2, 16, 74394
128, 64, 0, 2, 32, 41970
128, 64, 0, 4, 1, 528636
128, 64, 0, 4, 2, 266876
128, 64, 0, 4, 4, 136060
128, 64, 0, 4, 8, 70716
128, 64, 0, 4, 16, 38108
128, 64, 0, 8, 1, 265088
128, 64, 0, 8, 2, 134144
128, 64, 0, 8, 4, 68736
128, 64, 0, 8, 8, 36096
128, 64, 0, 16, 1, 133120
128, 64, 0, 16, 2, 67712
128, 64, 0, 16, 4, 35072
128, 64, 0, 32, 1, 67200
128, 64, 0, 32, 2, 34560
128, 64, 0, 64, 1, 34304
128, 64, 10, 1, 1, 1876042
128, 64, 10, 2, 1, 942469
128, 64, 10, 2, 2, 475333
128, 64, 10, 2, 4, 241829
128, 64, 10, 2, 8, 125141
128, 64, 10, 2, 16, 66861
128, 64, 10, 2, 32, 37785
128, 64, 10, 4, 1, 475488
128, 64, 10, 4, 2, 240096
128, 64, 10, 4, 4, 122464
128, 64, 10, 4, 8, 63712
128, 64, 10, 4, 16, 34400
128, 64, 10, 8, 1, 242384
128, 64, 10, 8, 2, 122704
128, 64, 10, 8, 4, 62928
128, 64, 10, 8, 8, 33104
128, 64, 10, 16, 1, 126928
128, 64, 10, 16, 2, 64592
128, 64, 10, 16, 4, 33488
128, 64, 10, 32, 1, 67200
128, 64, 10, 32, 2, 34560
128, 64, 10, 64, 1, 34304
128, 64, 20, 1, 1, 1674544
128, 64, 20, 2, 1, 841333
128, 64, 20, 2, 2, 424373
128, 64, 20, 2, 4, 215957
128, 64, 20, 2, 8, 111813
128, 64, 20, 2, 16, 59805
128, 64, 20, 2, 32, 33865
128, 64, 20, 4, 1, 424920
128, 64, 20, 4, 2, 214616
128, 64, 20, 4, 4, 109528
128, 64, 20, 4, 8, 57048
128, 64, 20, 4, 16, 30872
128, 64, 20, 8, 1, 216584
128, 64, 20, 8, 2, 109704
128, 64, 20, 8, 4, 56328
128, 64, 20, 8, 8, 29704
128, 64, 20, 16, 1, 113254
128, 64, 20, 16, 2, 57702
128, 64, 20, 16, 4, 29990
128, 64, 20, 32, 1, 63846
128, 64, 20, 32, 2, 32870
128, 64, 20, 64, 1, 34304
128, 64, 30, 1, 1, 1467628
128, 64, 30, 2, 1, 738520
128, 64, 30, 2, 2, 372568
128, 64, 30, 2, 4, 189656
128, 64, 30, 2, 8, 98264
128, 64, 30, 2, 16, 52632
128, 64, 30, 2, 32, 29880
128, 64, 30, 4, 1, 373836
128, 64, 30, 4, 2, 188876
128, 64, 30, 4, 4, 96460
128, 64, 30, 4, 8, 50316
128, 64, 30, 4, 16, 27308
128, 64, 30, 8, 1, 191945
128, 64, 30, 8, 2, 97289
128, 64, 30, 8, 4, 50025
128, 64, 30, 8, 8, 26457
128, 64, 30, 16, 1, 100096
128, 64, 30, 16, 2, 51072
128, 64, 30, 16, 4, 26624
128, 64, 30, 32, 1, 51333
128, 64, 30, 32, 2, 26565
128, 64, 30, 64, 1, 34304
128, 64, 40, 1, 1, 1255423
128, 64, 40, 2, 1, 632353
128, 64, 40, 2, 2, 319073
128, 64, 40, 2, 4, 162497
128, 64, 40, 2, 8, 84273
128, 64, 40, 2, 16, 45225
128, 64, 40, 2, 32, 25765
128, 64, 40, 4, 1, 321075
128, 64, 40, 4, 2, 162291
128, 64, 40, 4, 4, 82963
128, 64, 40, 4, 8, 43363
128, 64, 40, 4, 16, 23627
128, 64, 40, 8, 1, 164726
128, 64, 40, 8, 2, 83574
128, 64, 40, 8, 4, 43062
128, 64, 40, 8, 8, 22870
128, 64, 40, 16, 1, 86422
128, 64, 40, 16, 2, 44182
128, 64, 40, 16, 4, 23126
128, 64, 40, 32, 1, 50172
128, 64, 40, 32, 2, 25980
128, 64, 40, 64, 1, 33788
128, 64, 50, 1, 1, 1035091
128, 64, 50, 2, 1, 521800
128, 64, 50, 2, 2, 263368
128, 64, 50, 2, 4, 134216
128, 64, 50, 2, 8, 69704
128, 64, 50, 2, 16, 37512
128, 64, 50, 2, 32, 21480
128, 64, 50, 4, 1, 265476
128, 64, 50, 4, 2, 134276
128, 64, 50, 4, 4, 68740
128, 64, 50, 4, 8, 36036
128, 64, 50, 4, 16, 19748
128, 64, 50, 8, 1, 138152
128, 64, 50, 8, 2, 70184
128, 64, 50, 8, 4, 36264
128, 64, 50, 8, 8, 19368
128, 64, 50, 16, 1, 73393
128, 64, 50, 16, 2, 37617
128, 64, 50, 16, 4, 19793
128, 64, 50, 32, 1, 40497
128, 64, 50, 32, 2, 21105
128, 64, 50, 64, 1, 24113
128, 64, 60, 1, 1, 822499
128, 64, 60, 2, 1, 415246
128, 64, 60, 2, 2, 209678
128, 64, 60, 2, 4, 106958
128, 64, 60, 2, 8, 55662
128, 64, 60, 2, 16, 30078
128, 64, 60, 2, 32, 17350
128, 64, 60, 4, 1, 212973
128, 64, 60, 4, 2, 107821
128, 64, 60, 4, 4, 55309
128, 64, 60, 4, 8, 29117
128, 64, 60, 4, 16, 16085
128, 64, 60, 8, 1, 111062
128, 64, 60, 8, 2, 56534
128, 64, 60, 8, 4, 29334
128, 64, 60, 8, 8, 15798
128, 64, 60, 16, 1, 60106
128, 64, 60, 16, 2, 30922
128, 64, 60, 16, 4, 16394
128, 64, 60, 32, 1, 34176
128, 64, 60, 32, 2, 17920
128, 64, 60, 64, 1, 17792
128, 64, 70, 1, 1, 615454
128, 64, 70, 2, 1, 311530
128, 64, 70, 2, 2, 157418
128, 64, 70, 2, 4, 80426
128, 64, 70, 2, 8, 41994
128, 64, 70, 2, 16, 22842
128, 64, 70, 2, 32, 13330
128, 64, 70, 4, 1, 160341
128, 64, 70, 4, 2, 81301
128, 64, 70, 4, 4, 41845
128, 64, 70, 4, 8, 22181
128, 64, 70, 4, 16, 12413
128, 64, 70, 8, 1, 84746
128, 64, 70, 8, 2, 43274
128, 64, 70, 8, 4, 22602
128, 64, 70, 8, 8, 12330
128, 64, 70, 16, 1, 47980
128, 64, 70, 16, 2, 24812
128, 64, 70, 16, 4, 13292
128, 64, 70, 32, 1, 31338
128, 64, 70, 32, 2, 16490
128, 64, 70, 64, 1, 17792
128, 64, 80, 1, 1, 408409
128, 64, 80, 2, 1, 209362
128, 64, 80, 2, 2, 105938
128, 64, 80, 2, 4, 54290
128, 64, 80, 2, 8, 28530
128, 64, 80, 2, 16, 15714
128, 64, 80, 2, 32, 9370
128, 64, 80, 4, 1, 108483
128, 64, 80, 4, 2, 55171
128, 64, 80, 4, 4, 28579
128, 64, 80, 4, 8, 15347
128, 64, 80, 4, 16, 8795
128, 64, 80, 8, 1, 58817
128, 64, 80, 8, 2, 30209
128, 64, 80, 8, 4, 15969
128, 64, 80, 8, 8, 8913
128, 64, 80, 16, 1, 34306
128, 64, 80, 16, 2, 17922
128, 64, 80, 16, 4, 9825
128, 64, 80, 32, 1, 18051
128, 64, 80, 32, 2, 9795
128, 64, 80, 64, 1, 17792
128, 64, 90, 1, 1, 194269
128, 64, 90, 2, 1, 101776
128, 64, 90, 2, 2, 51728
128, 64, 90, 2, 4, 26799
128, 64, 90, 2, 8, 14367
128, 64, 90, 2, 16, 8215
128, 64, 90, 2, 32, 5203
128, 64, 90, 4, 1, 55980
128, 64, 90, 4, 2, 28716
128, 64, 90, 4, 4, 15179
128, 64, 90, 4, 8, 8443
128, 64, 90, 4, 16, 5139
128, 64, 90, 8, 1, 32759
128, 64, 90, 8, 2, 17079
128, 64, 90, 8, 4, 9799
128, 64, 90, 8, 8, 5719
128, 64, 90, 16, 1, 18439
128, 64, 90, 16, 2, 9927
128, 64, 90, 16, 4, 9486
128, 64, 90, 32, 1, 17664
128, 64, 90, 32, 2, 9600
128, 64, 90, 64, 1, 17792
256, 32, 0, 1, 1, 16684949
256, 32, 0, 2, 1, 8360205
256, 32, 0, 2, 2, 4197261
256, 32, 0, 2, 4, 2115917
256, 32, 0, 2, 8, 1075373
256, 32, 0, 2, 16, 555229
256, 32, 0, 4, 1, 4198603
256, 32, 0, 4, 2, 2108491
256, 32, 0, 4, 4, 1063563
256, 32, 0, 4, 8, 541227
256, 32, 0, 8, 1, 2107136
256, 32, 0, 8, 2, 1058816
256, 32, 0, 8, 4, 534784
256, 32, 0, 16, 1, 1054720
256, 32, 0, 16, 2, 530688
256, 32, 0, 32, 1, 528640
256, 32, 10, 1, 1, 14992090
256, 32, 10, 2, 1, 7514418
256, 32, 10, 2, 2, 3772722
256, 32, 10, 2, 4, 1902002
256, 32, 10, 2, 8, 966770
256, 32, 10, 2, 16, 499282
256, 32, 10, 4, 1, 3775838
256, 32, 10, 4, 2, 1896286
256, 32, 10, 4, 4, 956638
256, 32, 10, 4, 8, 486942
256, 32, 10, 8, 1, 1905391
256, 32, 10, 8, 2, 957551
256, 32, 10, 8, 4, 483759
256, 32, 10, 16, 1, 973765
256, 32, 10, 16, 2, 490053
256, 32, 10, 32, 1, 513220
256, 32, 20, 1, 1, 13291264
256, 32, 20, 2, 1, 6661692
256, 32, 20, 2, 2, 3344700
256, 32, 20, 2, 4, 1686332
256, 32, 20, 2, 8, 857276
256, 32, 20, 2, 16, 442876
256, 32, 20, 4, 1, 3349218
256, 32, 20, 4, 2, 1682146
256, 32, 20, 4, 4, 848738
256, 32, 20, 4, 8, 432162
256, 32, 20, 8, 1, 1692338
256, 32, 20, 8, 2, 850610
256, 32, 20, 8, 4, 429874
256, 32, 20, 16, 1, 862998
256, 32, 20, 16, 2, 434454
256, 32, 20, 32, 1, 458222
256, 32, 30, 1, 1, 11620507
256, 32, 30, 2, 1, 5828498
256, 32, 30, 2, 2, 2926482
256, 32, 30, 2, 4, 1475602
256, 32, 30, 2, 8, 750290
256, 32, 30, 2, 16, 387762
256, 32, 30, 4, 1, 2930565
256, 32, 30, 4, 2, 1472005
256, 32, 30, 4, 4, 742853
256, 32, 30, 4, 8, 378405
256, 32, 30, 8, 1, 1481598
256, 32, 30, 8, 2, 744830
256, 32, 30, 8, 4, 376574
256, 32, 30, 16, 1, 759170
256, 32, 30, 16, 2, 382338
256, 32, 30, 32, 1, 396542
256, 32, 40, 1, 1, 9961315
256, 32, 40, 2, 1, 4999159
256, 32, 40, 2, 2, 2510199
256, 32, 40, 2, 4, 1265847
256, 32, 40, 2, 8, 643799
256, 32, 40, 2, 16, 332903
256, 32, 40, 4, 1, 2516795
256, 32, 40, 4, 2, 1264315
256, 32, 40, 4, 4, 638203
256, 32, 40, 4, 8, 325275
256, 32, 40, 8, 1, 1276255
256, 32, 40, 8, 2, 641759
256, 32, 40, 8, 4, 324639
256, 32, 40, 16, 1, 657655
256, 32, 40, 16, 2, 331383
256, 32, 40, 32, 1, 342058
256, 32, 50, 1, 1, 8256377
256, 32, 50, 2, 1, 4145662
256, 32, 50, 2, 2, 2081790
256, 32, 50, 2, 4, 1049982
256, 32, 50, 2, 8, 534206
256, 32, 50, 2, 16, 276446
256, 32, 50, 4, 1, 2090689
256, 32, 50, 4, 2, 1050433
256, 32, 50, 4, 4, 530433
256, 32, 50, 4, 8, 270561
256, 32, 50, 8, 1, 1062945
256, 32, 50, 8, 2, 534689
256, 32, 50, 8, 4, 270689
256, 32, 50, 16, 1, 549715
256, 32, 50, 16, 2, 277203
256, 32, 50, 32, 1, 289373
256, 32, 60, 1, 1, 6564546
256, 32, 60, 2, 1, 3298333
256, 32, 60, 2, 2, 1656477
256, 32, 60, 2, 4, 835677
256, 32, 60, 2, 8, 425405
256, 32, 60, 2, 16, 220397
256, 32, 60, 4, 1, 1667153
256, 32, 60, 4, 2, 837841
256, 32, 60, 4, 4, 423313
256, 32, 60, 4, 8, 216177
256, 32, 60, 8, 1, 850149
256, 32, 60, 8, 2, 427877
256, 32, 60, 8, 4, 216869
256, 32, 60, 16, 1, 443317
256, 32, 60, 16, 2, 223797
256, 32, 60, 32, 1, 244141
256, 32, 70, 1, 1, 4921031
256, 32, 70, 2, 1, 2475933
256, 32, 70, 2, 2, 1243677
256, 32, 70, 2, 4, 627677
256, 32, 70, 2, 8, 319805
256, 32, 70, 2, 16, 165997
256, 32, 70, 4, 1, 1255953
256, 32, 70, 4, 2, 631441
256, 32, 70, 4, 4, 319313
256, 32, 70, 4, 8, 163377
256, 32, 70, 8, 1, 643264
256, 32, 70, 8, 2, 324032
256, 32, 70, 8, 4, 164544
256, 32, 70, 16, 1, 339232
256, 32, 70, 16, 2, 171552
256, 32, 70, 32, 1, 194540
256, 32, 80, 1, 1, 3219691
256, 32, 80, 2, 1, 1627062
256, 32, 80, 2, 2, 817590
256, 32, 80, 2, 4, 412982
256, 32, 80, 2, 8, 210806
256, 32, 80, 2, 16, 109846
256, 32, 80, 4, 1, 830104
256, 32, 80, 4, 2, 417688
256, 32, 80, 4, 4, 211608
256, 32, 80, 4, 8, 108696
256, 32, 80, 8, 1, 431496
256, 32, 80, 8, 2, 217736
256, 32, 80, 8, 4, 110984
256, 32, 80, 16, 1, 233862
256, 32, 80, 16, 2, 118662
256, 32, 80, 32, 1, 133888
256, 32, 90, 1, 1, 1520150
256, 32, 90, 2, 1, 774336
256, 32, 90, 2, 2, 389568
256, 32, 90, 2, 4, 197312
256, 32, 90, 2, 8, 101312
256, 32, 90, 2, 16, 53440
256, 32, 90, 4, 1, 403741
256, 32, 90, 4, 2, 203677
256, 32, 90, 4, 4, 103773
256, 32, 90, 4, 8, 53949
256, 32, 90, 8, 1, 219214
256, 32, 90, 8, 2, 111182
256, 32, 90, 8, 4, 57294
256, 32, 90, 16, 1, 129520
256, 32, 90, 16, 2, 66288
256, 32, 90, 32, 1, 68867
